2018-05-22 22:29,traces/generated/5to10OneThree/0079.trace,150,33,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1830
2018-05-22 22:29,traces/generated/5to10OneThree/0079.trace,150,33,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1830
2018-05-22 20:22,traces/generated/5to10OneThree/0044.trace,5,5,4,3,5,"G(->(x1,G(!(x0))))",7.9880287419,"U(X(x2),!(x0))",,50
2018-05-22 20:22,traces/generated/5to10OneThree/0044.trace,5,5,4,3,5,"G(->(x1,G(!(x0))))",7.9880287419,"U(X(x2),!(x0))",,50
2018-05-22 19:16,traces/generated/5to10OneThree/0046.trace,25,25,4,3,5,"G(->(x1,G(!(x0))))",214.1891408619,"!(F(&(x1,U(x1,x0))))",,250
2018-05-22 19:16,traces/generated/5to10OneThree/0046.trace,25,25,4,3,5,"G(->(x1,G(!(x0))))",214.1891408619,"!(F(&(x1,U(x1,x0))))",,250
2018-05-22 19:20,traces/generated/5to10OneThree/0050.trace,75,75,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,750
2018-05-22 20:33,traces/generated/5to10OneThree/0048.trace,50,50,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,500
2018-05-22 20:48,traces/generated/5to10OneThree/0052.trace,100,100,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1000
2018-05-22 21:02,traces/generated/5to10OneThree/0064.trace,250,250,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2500
2018-05-22 22:39,traces/generated/5to10OneThree/0058.trace,175,175,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1750
2018-05-22 22:54,traces/generated/5to10OneThree/0054.trace,125,125,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1250
2018-05-22 23:10,traces/generated/5to10OneThree/0062.trace,225,225,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2250
2018-05-23 00:55,traces/generated/5to10OneThree/0056.trace,150,150,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1500
2018-05-23 01:12,traces/generated/5to10OneThree/0060.trace,200,200,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2000
