time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-23 20:44,traces/generated/5to10Traces/0138.trace,75,75,1,2,5,G(x0),0.545722239,1,1,10,experiments/dtSubset10Strategy2/0138_tree.txt
2018-05-23 20:44,traces/generated/5to10Traces/0157.trace,25,25,2,3,10,"->(F(x1),U(x0,x1))",5.7944685661,1,1,10,experiments/dtSubset10Strategy2/0157_tree.txt
2018-05-23 20:44,traces/generated/5to10Traces/0054.trace,125,125,4,3,5,"G(->(x1,G(!(x0))))",252.592666209,3,1,10,experiments/dtSubset10Strategy2/0054_tree.txt
2018-05-23 20:48,traces/generated/5to10Traces/0000.trace,5,5,2,2,5,G(!(x0)),2.09127837,1,1,10,experiments/dtSubset10Strategy2/0000_tree.txt
2018-05-23 20:49,traces/generated/5to10Traces/0092.trace,50,50,1,2,5,F(x0),0.4393012759,1,1,10,experiments/dtSubset10Strategy2/0092_tree.txt
2018-05-23 20:49,traces/generated/5to10Traces/0191.trace,37,175,3,3,10,"G(->(x1,G(x0)))",98.2316485501,2,1,10,experiments/dtSubset10Strategy2/0191_tree.txt
2018-05-23 20:50,traces/generated/5to10Traces/0103.trace,175,7,1,2,10,F(x0),1.287490051,1,1,10,experiments/dtSubset10Strategy2/0103_tree.txt
2018-05-23 20:50,traces/generated/5to10Traces/0021.trace,14,250,2,2,10,G(!(x0)),5.401869857,1,1,10,experiments/dtSubset10Strategy2/0021_tree.txt
2018-05-23 20:50,traces/generated/5to10Traces/0122.trace,108,150,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtSubset10Strategy2/0122_tree.txt
2018-05-23 21:00,traces/generated/5to10Traces/0141.trace,7,100,1,2,10,G(x0),1.3170039549,1,1,10,experiments/dtSubset10Strategy2/0141_tree.txt
2018-05-23 21:00,traces/generated/5to10Traces/0042.trace,250,250,3,3,5,"->(F(x1),U(!(x0),x1))",41.4026055131,1,1,10,experiments/dtSubset10Strategy2/0042_tree.txt
2018-05-23 21:01,traces/generated/5to10Traces/0160.trace,75,75,2,3,5,"->(F(x1),U(x0,x1))",26.7238649779,2,1,10,experiments/dtSubset10Strategy2/0160_tree.txt
2018-05-23 21:01,traces/generated/5to10Traces/0063.trace,56,225,4,3,10,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtSubset10Strategy2/0063_tree.txt
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,21,,,,
,,,,,,,,48.1198074943,,,,
,,,,,,,,1.0650887574,,,,
